epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb
26,4.146726617446313,0.0,0.0,0.0007363701497151336,0.0007363701497151336,0.0007363701497151336,2194.9618617888473,20439.705078125,21054.0,2.0,0.0175,5.07552,15.753999991455078,32.15799999145508,6097.708448371868,1510.15234375,21054.0
27,4.19975102864779,0.0,0.0,0.000735308663700469,0.000735308663700469,0.000735308663700469,2196.4612145322926,20440.869140625,21054.0,2.0,0.02,5.0887175,15.590000001220703,31.530000001220703,6138.702731170536,1510.22607421875,21054.0
28,4.207824716201196,0.0,0.0,0.0007342082140868649,0.0007342082140868649,0.0007342082140868649,2197.850811189957,20440.869140625,21054.0,2.0,0.0225,5.1087125,15.31600000366211,30.8340000012207,6092.83559162041,1509.365234375,21054.0
29,4.203934660324683,0.0,0.0,0.0007330689215510225,0.0007330689215510225,0.0007330689215510225,2197.6808103907833,20439.595703125,21054.0,2.0,0.025,5.1171625,15.212000009155274,30.406000008544922,6077.215261879291,1509.35595703125,21054.0
30,4.148944368729224,0.0,0.0,0.0007318909110292068,0.0007318909110292068,0.0007318909110292068,2195.8938319317385,20440.869140625,21054.0,2.0,0.027500000000000004,5.11118625,15.104,30.394000014648437,6086.41072644449,1509.18310546875,21054.0
31,4.123906502356896,0.0,0.0,0.0007306743117035467,0.0007306743117035467,0.0007306743117035467,2197.9600626256065,20439.705078125,21054.0,2.0,0.030000000000000006,5.10255,15.195999997558594,30.41199999267578,6110.211188497949,1510.15234375,21054.0
32,4.057111510863671,0.0,0.0,0.0007294192569878681,0.0007294192569878681,0.0007294192569878681,2124.3624420897677,20440.869140625,21054.0,2.0,0.0325,5.07945,15.435999996337891,30.80799999633789,6060.143358093259,1510.22607421875,21054.0
33,4.136256016217745,0.0,0.0,0.0007281258845130635,0.0007281258845130635,0.0007281258845130635,2194.805707360577,20440.869140625,21054.0,2.0,0.035,5.04946375,15.726000001220703,31.371999995117186,5998.782023722792,1509.365234375,21054.0
34,4.064167673771198,0.0,0.0,0.0007267943361119999,0.0007267943361119999,0.0007267943361119999,2199.2719419520618,20439.595703125,21054.0,2.0,0.0375,5.01279875,16.097999998779297,31.90999999633789,6100.79712177283,1509.35595703125,21054.0
35,4.015793855373676,0.0,0.0,0.0007254247578039647,0.0007254247578039647,0.0007254247578039647,2197.685553903757,20440.869140625,21054.0,2.0,0.04,4.96172875,16.558,32.731999991455076,6146.223144131206,1509.18310546875,21054.0
36,4.002273266132061,0.0,0.0,0.000724017299778653,0.000724017299778653,0.000724017299778653,2198.1769073853716,20439.705078125,21054.0,2.0,0.0425,4.89069,17.27200000366211,33.981999985351564,6046.967140993836,1510.15234375,21054.0
37,4.01711906836583,0.0,0.0,0.0007225721163796981,0.0007225721163796981,0.0007225721163796981,2199.445388835917,20440.869140625,21054.0,2.0,0.045,4.811345,18.226000006713868,35.2660000012207,6076.9403695705805,1510.22607421875,21054.0
38,4.0096658284847555,0.0,0.0,0.0007210893660877452,0.0007210893660877452,0.0007210893660877452,2197.275906548423,20440.869140625,21054.0,2.0,0.0475,4.73934625,19.096000000610353,36.499999995117186,6109.610411070359,1509.365234375,21054.0
39,3.960659623146057,0.0,0.0,0.000719569211503073,0.000719569211503073,0.000719569211503073,2200.813121757394,20439.595703125,21054.0,2.0,0.05,4.67028625,19.888000009765626,37.53199999145508,6065.892569866454,1509.35595703125,21054.0
40,4.06876449401562,0.0,0.0,0.0007180118193277623,0.0007180118193277623,0.0007180118193277623,2199.694320219387,20440.869140625,21054.0,2.0,0.05,4.585975,20.80400000366211,39.07999998535156,5987.163447022383,1509.18310546875,21054.0
41,3.95259546316587,0.0,0.0,0.0007164173603474154,0.0007164173603474154,0.0007164173603474154,2197.0778444848534,20439.705078125,21054.0,2.0,0.05,4.493145625,21.893999997558595,40.70199997924804,6091.312408117746,1510.15234375,21054.0
42,3.923085460296044,0.0,0.0,0.0007147860094124272,0.0007147860094124272,0.0007147860094124272,2181.2184572230367,20440.869140625,21054.0,2.0,0.05,4.391413125,23.069999990234376,42.41999997558594,6081.232652199582,1510.22607421875,21054.0
43,3.963759807439951,0.0,0.0,0.0007131179454188117,0.0007131179454188117,0.0007131179454188117,2199.694008629371,20440.869140625,21054.0,2.0,0.05,4.277980625,24.564000026855467,44.18999999267578,6102.192236257896,1509.365234375,21054.0
44,3.979678410750169,0.0,0.0,0.0007114133512885828,0.0007114133512885828,0.0007114133512885828,2196.697753303877,20439.595703125,21054.0,2.0,0.05,4.157490625,26.05000001953125,46.14599998413086,5965.419515953098,1509.35595703125,21054.0
45,3.8945086002349854,0.0,0.0,0.0007096724139496961,0.0007096724139496961,0.0007096724139496961,2197.772201002847,20440.869140625,21054.0,2.0,0.05,4.0364325,27.470000013427736,48.15199997436523,6079.616563733782,1509.18310546875,21054.0
46,3.8581331968307495,0.0,0.0,0.0007078953243155494,0.0007078953243155494,0.0007078953243155494,2198.5010907143105,20439.705078125,21054.0,2.0,0.05,3.91736,28.998000001220703,50.14199999267578,6043.450963255398,1510.15234375,21054.0
47,3.8940243996106663,0.0,0.0,0.000706082277264047,0.000706082277264047,0.000706082277264047,2196.9298695476546,20440.869140625,21054.0,2.0,0.05,3.79108875,30.660000017089843,52.14199996337891,6165.341474012485,1510.22607421875,21054.0
48,3.902934505389287,0.0,0.0,0.0007042334716162295,0.0007042334716162295,0.0007042334716162295,2196.7522727617293,20440.869140625,21054.0,2.0,0.05,3.653358125,32.47600000976563,54.473999978027344,6100.826938135437,1509.365234375,21054.0
49,3.8725741734871497,0.0,0.0,0.0007023491101144702,0.0007023491101144702,0.0007023491101144702,2199.9489484878477,20439.595703125,21054.0,2.0,0.05,3.51515875,34.31000000488281,56.69600001953125,6055.48576996129,1509.35595703125,21054.0
50,3.8599681028952966,0.0,0.0,0.0007004293994002423,0.0007004293994002423,0.0007004293994002423,2128.395379881363,20440.869140625,21054.0,2.0,0.05,3.3722075,36.317999997558594,59.10199996337891,5962.916644950656,1509.18310546875,21054.0
51,3.859556739146893,0.0,0.0,0.0006984745499914592,0.0006984745499914592,0.0006984745499914592,2194.0629394974135,20439.705078125,21054.0,2.0,0.05,3.226324375,38.48199999023438,61.48000003173828,6082.591663334825,1510.15234375,21054.0
52,3.813243636718163,0.0,0.0,0.0006964847762593875,0.0006964847762593875,0.0006964847762593875,2198.9293391709443,20440.869140625,21054.0,2.0,0.05,3.092209375,40.43599998413086,63.707999997558595,6013.398727912828,1510.22607421875,21054.0
53,3.8615507712730994,0.0,0.0,0.0006944602964051397,0.0006944602964051397,0.0006944602964051397,2196.1647352288583,20440.869140625,21054.0,2.0,0.05,2.96311,42.329999978027345,65.79399999267578,5993.135114111367,1509.365234375,21054.0
54,3.872171401977539,0.0,0.0,0.0006924013324357456,0.0006924013324357456,0.0006924013324357456,2196.797099942852,20439.595703125,21054.0,2.0,0.05,2.8244725,44.56799997070313,67.8640000390625,6134.345654186689,1509.35595703125,21054.0
55,3.806895191852863,0.0,0.0,0.0006903081101398069,0.0006903081101398069,0.0006903081101398069,2201.697674267504,20440.869140625,21054.0,2.0,0.05,2.693055625,46.632000007324216,69.91399995849609,5980.249724770187,1509.18310546875,21054.0
56,3.8078625935774584,0.0,0.0,0.0006881808590627368,0.0006881808590627368,0.0006881808590627368,2196.135679204361,20439.705078125,21054.0,2.0,0.05,2.5733878125,48.41799998046875,71.8659999560547,6007.587804042621,1510.15234375,21054.0
57,3.760296271397517,0.0,0.0,0.0006860198124815878,0.0006860198124815878,0.0006860198124815878,2197.538222417641,20440.869140625,21054.0,2.0,0.05,2.4637575,50.167999978027346,73.41600002929688,6046.32800707839,1510.22607421875,21054.0
58,3.779547067788931,0.0,0.0,0.0006838252073794705,0.0006838252073794705,0.0006838252073794705,2199.1928403150364,20440.869140625,21054.0,2.0,0.05,2.3599259375,51.8199999975586,74.99,6067.445897465571,1509.365234375,21054.0
59,3.76535715506627,0.0,0.0,0.000681597284419565,0.000681597284419565,0.000681597284419565,2197.561174924023,20439.595703125,21054.0,2.0,0.05,2.25152,53.642000063476566,76.69199997070312,6095.061831911425,1509.35595703125,21054.0
60,3.8319602471131544,0.0,0.0,0.0006793362879187305,0.0006793362879187305,0.0006793362879187305,2196.768945097902,20440.869140625,21054.0,2.0,0.05,2.1498446875,55.34800005859375,78.3219999194336,6079.389741922665,1509.18310546875,21054.0
61,3.762557735809913,0.0,0.0,0.0006770424658207124,0.0006770424658207124,0.0006770424658207124,2198.8836195308804,20439.705078125,21054.0,2.0,0.05,2.0568353125,56.78600000976562,79.61599999023437,6035.503340036276,1510.15234375,21054.0
62,3.791876123501704,0.0,0.0,0.0006747160696689526,0.0006747160696689526,0.0006747160696689526,2196.7475647115425,20440.869140625,21054.0,2.0,0.05,1.9709203125,58.22399995361328,80.84599993896484,6100.472532729703,1510.22607421875,21054.0
63,3.7425614228615394,0.0,0.0,0.0006723573545790054,0.0006723573545790054,0.0006723573545790054,2195.6967645771992,20440.869140625,21054.0,2.0,0.05,1.8911578125,59.61799997558594,82.0620000366211,6085.0856742337555,1509.365234375,21054.0
64,3.72674574301793,0.0,0.0,0.0006699665792105607,0.0006699665792105607,0.0006699665792105607,2198.742568807093,20439.595703125,21054.0,2.0,0.05,1.816074375,60.93600001953125,83.16200000488281,6068.48423260478,1509.35595703125,21054.0
65,3.7209158402222853,0.0,0.0,0.0006675440057390793,0.0006675440057390793,0.0006675440057390793,2196.5464935819546,20440.869140625,21054.0,2.0,0.05,1.75002875,62.2360000390625,84.14999997558594,6077.489298438766,1509.18310546875,21054.0
66,3.769523941553556,0.0,0.0,0.0006650898998270421,0.0006650898998270421,0.0006650898998270421,2196.8857546503327,20439.705078125,21054.0,2.0,0.05,1.688485625,63.42000001220703,84.93000005126953,6081.646023628367,1510.15234375,21054.0
67,3.686233474658086,0.0,0.0,0.0006626045305948177,0.0006626045305948177,0.0006626045305948177,2170.4897401203757,20440.869140625,21054.0,2.0,0.05,1.632809375,64.62399998535156,85.78200004638671,6144.005280004538,1510.22607421875,21054.0
68,3.7193625156696024,0.0,0.0,0.0006600881705911499,0.0006600881705911499,0.0006600881705911499,2196.660503549536,20440.869140625,21054.0,2.0,0.05,1.58276875,65.56999998291016,86.5060000439453,6006.165252656648,1509.365234375,21054.0
69,3.740540788723872,0.0,0.0,0.00065754109576327,0.00065754109576327,0.00065754109576327,2197.5331056478635,20439.595703125,21054.0,2.0,0.05,1.537411875,66.34599997802735,87.1400000390625,6078.695811064755,1509.35595703125,21054.0
70,3.7385813548014712,0.0,0.0,0.0006549635854266359,0.0006549635854266359,0.0006549635854266359,2198.6219306409553,20440.869140625,21054.0,2.0,0.05,1.4951653125,67.23399997558593,87.77000000976562,6143.654119472669,1509.18310546875,21054.0
71,3.776823878288269,0.0,0.0,0.0006523559222343017,0.0006523559222343017,0.0006523559222343017,2194.8844130142993,20439.705078125,21054.0,2.0,0.05,1.457449375,67.91199997070312,88.23400003417969,6033.822576524803,1510.15234375,21054.0
72,3.7092157785709086,0.0,0.0,0.0006497183921459223,0.0006497183921459223,0.0006497183921459223,2196.5742278506495,20440.869140625,21054.0,2.0,0.05,1.4237665625,68.65199997070313,88.69600005859375,6085.569146352002,1510.22607421875,21054.0
73,3.62753596672645,0.0,0.0,0.000647051284396394,0.000647051284396394,0.000647051284396394,2278.9023030316794,20440.869140625,21054.0,2.0,0.05,1.3933678125,69.28399997070312,89.15800005859376,8481.552242089716,1509.365234375,21054.0
74,3.6744917447750387,0.0,0.0,0.0006443548914641373,0.0006443548914641373,0.0006443548914641373,3335.009141956354,20439.595703125,21054.0,2.0,0.05,1.3657825,69.81399994628906,89.50199998046875,8414.1081326712,1509.35595703125,21054.0
75,3.6280417350622325,0.0,0.0,0.0006416295090390225,0.0006416295090390225,0.0006416295090390225,3216.5779006859084,20440.869140625,21054.0,2.0,0.05,1.3404134375,70.28599994628907,89.85600002929688,7515.913084639748,1509.18310546875,21054.0
76,3.6993236541748047,0.0,0.0,0.0006388754359899453,0.0006388754359899453,0.0006388754359899453,3343.5225007748063,20439.705078125,21054.0,2.0,0.05,1.3178940625,70.76999997314454,90.08600002929687,8398.59123743211,1510.15234375,21054.0
77,3.677023511666518,0.0,0.0,0.0006360929743320505,0.0006360929743320505,0.0006360929743320505,3332.553507699227,20440.869140625,21054.0,2.0,0.05,1.296845,71.146,90.31600002929687,8592.61418979877,1510.22607421875,21054.0
78,3.666421945278461,0.0,0.0,0.0006332824291936149,0.0006332824291936149,0.0006332824291936149,3334.3532160074806,20440.869140625,21054.0,2.0,0.05,1.27737125,71.57400002685547,90.50600002929687,8489.067282660311,1509.365234375,21054.0
79,3.6874678410016575,0.0,0.0,0.0006304441087825845,0.0006304441087825845,0.0006304441087825845,3348.625152592924,20439.595703125,21054.0,2.0,0.05,1.2599171875,71.87200002685547,90.70600002929687,8596.178548010235,1509.35595703125,21054.0
80,3.634910299227788,0.0,0.0,0.0006275783243527775,0.0006275783243527775,0.0006275783243527775,3334.8350903988635,20440.869140625,21054.0,2.0,0.05,1.2440384375,72.16400002685548,90.94800002685547,8681.301913796491,1509.18310546875,21054.0
81,3.672489257959219,0.0,0.0,0.0006246853901697511,0.0006246853901697511,0.0006246853901697511,3338.139183962148,20439.705078125,21054.0,2.0,0.05,1.2292578125,72.45,91.09200002685547,8650.194732829825,1510.15234375,21054.0
82,3.657740565446707,0.0,0.0,0.0006217656234763391,0.0006217656234763391,0.0006217656234763391,3346.1169292578143,20440.869140625,21054.0,2.0,0.05,1.2158321875,72.72000002685547,91.27400002685548,8510.096780016023,1510.22607421875,21054.0
83,3.684686000530536,0.0,0.0,0.0006188193444578617,0.0006188193444578617,0.0006188193444578617,3337.036878734114,20440.869140625,21054.0,2.0,0.05,1.20328453125,72.96999999755859,91.428,8611.07866165533,1509.365234375,21054.0
84,3.63154058273022,0.0,0.0,0.0006158468762070152,0.0006158468762070152,0.0006158468762070152,3337.1298227174575,20439.595703125,21054.0,2.0,0.05,1.1914725,73.2159999975586,91.53199997314454,8454.115219021502,1509.35595703125,21054.0
85,3.6775239522640524,0.0,0.0,0.0006128485446884399,0.0006128485446884399,0.0006128485446884399,3349.1146182462526,20440.869140625,21054.0,2.0,0.05,1.1804453125,73.42999997070312,91.66200005126953,8544.124740883668,1509.18310546875,21054.0
86,3.6582917158420267,0.0,0.0,0.0006098246787029749,0.0006098246787029749,0.0006098246787029749,3335.7531860401355,20439.705078125,21054.0,2.0,0.05,1.17025453125,73.60199999511718,91.74600005126953,8493.506886936977,1510.15234375,21054.0
87,3.641605560596173,0.0,0.0,0.0006067756098516013,0.0006067756098516013,0.0006067756098516013,3337.4153110908755,20440.869140625,21054.0,2.0,0.05,1.16119921875,73.77999996826172,91.83999997314453,8393.25383386212,1510.22607421875,21054.0
88,3.6414314691837015,0.0,0.0,0.0006037016724990788,0.0006037016724990788,0.0006037016724990788,3348.209183791684,20440.869140625,21054.0,2.0,0.05,1.15286578125,73.92799999267578,91.92599997314453,8623.933055824837,1509.365234375,21054.0
89,3.673661837211022,0.0,0.0,0.0006006032037372779,0.0006006032037372779,0.0006006032037372779,3337.347012723023,20439.595703125,21054.0,2.0,0.05,1.14456625,74.07799999267579,91.98199999755859,8369.576921213467,1509.35595703125,21054.0
90,3.6790487949664774,0.0,0.0,0.0005974805433482151,0.0005974805433482151,0.0005974805433482151,3335.872085871702,20440.869140625,21054.0,2.0,0.05,1.136645625,74.20399999267578,92.07999999755859,8616.46808592112,1509.18310546875,21054.0
91,3.590606157596295,0.0,0.0,0.0005943340337667912,0.0005943340337667912,0.0005943340337667912,3346.4607362069128,20439.705078125,21054.0,2.0,0.05,1.1290715625,74.35199996582031,92.15600002197266,8546.471237666334,1510.15234375,21054.0
92,3.5912269353866577,0.0,0.0,0.0005911640200432398,0.0005911640200432398,0.0005911640200432398,3338.7722577414793,20440.869140625,21054.0,2.0,0.05,1.1221778125,74.49000001953125,92.24800002197266,8516.901839850478,1510.22607421875,21054.0
93,3.5734376173753004,0.0,0.0,0.0005879708498052884,0.0005879708498052884,0.0005879708498052884,3309.1613827279857,20440.869140625,21054.0,2.0,0.05,1.115780625,74.57799996826172,92.28000002197265,4667.106949697619,1509.365234375,21054.0
94,3.599418805195735,0.0,0.0,0.0005847548732200373,0.0005847548732200373,0.0005847548732200373,3346.516287133901,20439.595703125,21054.0,2.0,0.05,1.10963375,74.68399996826172,92.37600002197266,8430.597433577677,1509.35595703125,21054.0
95,3.6010765570860643,0.0,0.0,0.00058151644295556,0.00058151644295556,0.00058151644295556,3248.991817711489,20440.869140625,21054.0,2.0,0.05,1.10422828125,74.82799999267579,92.40600002197266,8545.099534841269,1509.18310546875,21054.0
96,3.596139486019428,0.0,0.0,0.0005782559141422288,0.0005782559141422288,0.0005782559141422288,3336.534334311253,20439.705078125,21054.0,2.0,0.05,1.09875765625,74.93199996582031,92.4899999975586,8521.02022334019,1510.15234375,21054.0
97,3.571182892872737,0.0,0.0,0.0005749736443337708,0.0005749736443337708,0.0005749736443337708,3289.2875540234845,20440.869140625,21054.0,2.0,0.05,1.09359890625,75.01199999023437,92.55000002197265,8576.541990969641,1510.22607421875,21054.0
98,3.558855038422805,0.0,0.0,0.0005716699934680583,0.0005716699934680583,0.0005716699934680583,3288.873565067866,20440.869140625,21054.0,2.0,0.05,1.08844328125,75.09799999023437,92.58800002197266,8569.917984024085,1509.365234375,21054.0
99,3.5475589678837705,0.0,0.0,0.0005683453238276374,0.0005683453238276374,0.0005683453238276374,3288.451074247006,20439.595703125,21054.0,2.0,0.05,1.083586875,75.18600001708984,92.68600002197266,8403.906134571127,1509.35595703125,21054.0
100,3.568886931125934,0.0,0.0,0.000565,0.000565,0.000565,3292.918870052021,20440.869140625,21054.0,2.0,0.05,1.0788628125,75.28199999267578,92.72000002197265,8648.805942985777,1509.18310546875,21054.0
101,3.570206192823557,0.0,0.0,0.0005616343888376021,0.0005616343888376021,0.0005616343888376021,3336.561099652799,20439.705078125,21054.0,2.0,0.05,1.07386765625,75.39799999511719,92.78200002197265,5428.179736083273,1510.15234375,21054.0
102,3.5237832894692054,0.0,0.0,0.0005582488594176346,0.0005582488594176346,0.0005582488594176346,3300.744464806405,20440.869140625,21054.0,2.0,0.05,1.06964953125,75.49999996826172,92.82400002197265,8370.601830989322,1510.22607421875,21054.0
103,3.5997199278611403,0.0,0.0,0.0005548437830015501,0.0005548437830015501,0.0005548437830015501,3291.661561064952,20440.869140625,21054.0,2.0,0.05,1.065163125,75.58999999267579,92.84399999511719,8560.098968307317,1509.365234375,21054.0
104,3.5511676714970517,0.0,0.0,0.0005514195329943489,0.0005514195329943489,0.0005514195329943489,3337.5459412933196,20439.595703125,21054.0,2.0,0.05,1.06086109375,75.67999999267577,92.87399999511719,8496.288946553952,1509.35595703125,21054.0
105,3.558683450405414,0.0,0.0,0.0005479764849036323,0.0005479764849036323,0.0005479764849036323,3223.5682756155043,20440.869140625,21054.0,2.0,0.05,1.056695,75.73799994384765,92.93199999511718,8600.124272425628,1509.18310546875,21054.0
106,3.540878791075486,0.0,0.0,0.0005445150162984232,0.0005445150162984232,0.0005445150162984232,3260.885119257579,20439.705078125,21054.0,2.0,0.05,1.0527240625,75.84799994384765,93.00399999511718,8517.304816469039,1510.15234375,21054.0
107,3.495125752228957,0.0,0.0,0.0005410355067677613,0.0005410355067677613,0.0005410355067677613,3294.058984357452,20440.869140625,21054.0,2.0,0.05,1.04874203125,75.90799997070313,93.04399999511719,8457.287602873914,1510.22607421875,21054.0
108,3.538861476458036,0.0,0.0,0.0005375383378790769,0.0005375383378790769,0.0005375383378790769,3281.759683759543,20440.869140625,21054.0,2.0,0.05,1.04497625,76.01399994384765,93.08200001953125,8575.229694820822,1509.365234375,21054.0
109,3.5560093292823205,0.0,0.0,0.0005340238931363485,0.0005340238931363485,0.0005340238931363485,3299.1662998955026,20439.595703125,21054.0,2.0,0.05,1.041215625,76.09399997070312,93.12199999511719,8584.77104863381,1509.35595703125,21054.0
110,3.5481639000085683,0.0,0.0,0.000530492557938046,0.000530492557938046,0.000530492557938046,3336.5351962322657,20440.869140625,21054.0,2.0,0.05,1.03798,76.17799997070313,93.16600001953125,8497.097238116829,1509.18310546875,21054.0
111,3.5014448899489183,0.0,0.0,0.0005269447195348688,0.0005269447195348688,0.0005269447195348688,3286.6374889142207,20439.705078125,21054.0,2.0,0.05,1.0348721875,76.23799994628907,93.21599999511719,8714.39604470722,1510.15234375,21054.0
112,3.506484572704022,0.0,0.0,0.0005233807669872781,0.0005233807669872781,0.0005233807669872781,3293.514948092923,20440.869140625,21054.0,2.0,0.05,1.0316809375,76.27599994628906,93.25399999511718,8598.407068862549,1510.22607421875,21054.0
113,3.5088782402185292,0.0,0.0,0.0005198010911228329,0.0005198010911228329,0.0005198010911228329,3339.332435011951,20440.869140625,21054.0,2.0,0.05,1.02858546875,76.37799994628907,93.27199999511718,8598.812859398278,1509.365234375,21054.0
