epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb
26,4.0818826877153835,0.0,0.0,0.0004645642437393242,0.0004645642437393242,0.0004645642437393242,3125.375822329859,13906.40869140625,14574.0,4.0,0.05,4.52251125,27.27800002685547,50.540000014648435,8161.609481943096,1355.046875,14574.0
27,4.114452105302077,0.0,0.0,0.0004618603417479937,0.0004618603417479937,0.0004618603417479937,3125.918517730104,13906.40869140625,14574.0,4.0,0.05,4.2197975,31.612000002441405,55.64200002441406,7984.682704016892,1355.046875,14574.0
28,4.132861852645874,0.0,0.0,0.00045906570397397437,0.00045906570397397437,0.00045906570397397437,3123.8906539845398,13906.40869140625,14574.0,4.0,0.05,3.942333125,35.29599999633789,59.96000001220703,7997.087852453631,1355.046875,14574.0
29,4.126089866344746,0.0,0.0,0.0004561815562377575,0.0004561815562377575,0.0004561815562377575,3129.5951458300265,13906.40869140625,14574.0,4.0,0.05,3.69650875,38.63799998413086,63.572,8151.760236675443,1355.046875,14574.0
30,4.052734411679781,0.0,0.0,0.00045320916362186214,0.00045320916362186214,0.00045320916362186214,3124.8878819642773,13906.40869140625,14574.0,4.0,0.05,3.47898375,41.496,66.52200001708984,8256.637863574795,1355.046875,14574.0
31,4.038534953044011,0.0,0.0,0.0004501498299159281,0.0004501498299159281,0.0004501498299159281,3128.6952770509793,13906.40869140625,14574.0,4.0,0.05,3.292568125,43.811999987792966,68.73800002929687,8315.343504068096,1355.046875,14574.0
32,3.9507729548674364,0.0,0.0,0.00044700489704483076,0.00044700489704483076,0.00044700489704483076,3135.885696732305,13906.40869140625,14574.0,4.0,0.05,3.13399875,45.801999982910154,70.552,8280.768217958977,1355.046875,14574.0
33,4.031668928953318,0.0,0.0,0.0004437757444800684,0.0004437757444800684,0.0004437757444800684,3122.3174141458944,13906.40869140625,14574.0,4.0,0.05,2.9990825,47.286,72.1579999951172,8237.791178134017,1355.046875,14574.0
34,3.9811314711203942,0.0,0.0,0.00044046378863468033,0.00044046378863468033,0.00044046378863468033,3117.594889007338,13906.40869140625,14574.0,4.0,0.05,2.88671625,48.707999995117184,73.39799999511719,8335.93754533853,1355.046875,14574.0
35,3.9164299689806423,0.0,0.0,0.00043707048224196166,0.00043707048224196166,0.00043707048224196166,3123.6159910299816,13906.40869140625,14574.0,4.0,0.05,2.792628125,49.78799999267578,74.3679999633789,8310.099169109753,1355.046875,14574.0
36,3.9168415528077345,0.0,0.0,0.00043359731371824586,0.00043359731371824586,0.00043359731371824586,3118.079573556511,13906.40869140625,14574.0,4.0,0.05,2.712069375,50.67999998779297,75.0900000390625,8271.992102378146,1355.046875,14574.0
37,3.9260177428905783,0.0,0.0,0.00043004580651003686,0.00043004580651003686,0.00043004580651003686,3119.913770930697,13906.40869140625,14574.0,4.0,0.05,2.642889375,51.60399999267578,75.7519999609375,8206.14470082299,1355.046875,14574.0
38,3.912660699624282,0.0,0.0,0.0004264175184257746,0.0004264175184257746,0.0004264175184257746,3122.9116541990293,13906.40869140625,14574.0,4.0,0.05,2.5823375,52.41799999023438,76.35999995849609,8206.994435301873,1355.046875,14574.0
39,3.8670908579459558,0.0,0.0,0.0004227140409525287,0.0004227140409525287,0.0004227140409525287,3120.7913200559005,13906.40869140625,14574.0,4.0,0.05,2.52804875,53.02199999023438,76.88999998291015,8223.038114332488,1355.046875,14574.0
40,3.9778947738500743,0.0,0.0,0.0004189369985579203,0.0004189369985579203,0.0004189369985579203,3126.165696465498,13906.40869140625,14574.0,4.0,0.05,2.477453125,53.60600000976562,77.40400000976562,8269.922374441649,1355.046875,14574.0
41,3.8612073293099036,0.0,0.0,0.0004150880479775759,0.0004150880479775759,0.0004150880479775759,3136.4621407583536,13906.40869140625,14574.0,4.0,0.05,2.4319534375,54.09799998779297,77.76400003417969,8101.0599064918815,1355.046875,14574.0
42,3.82777346097506,0.0,0.0,0.000411168877488429,0.000411168877488429,0.000411168877488429,3121.922289734249,13906.40869140625,14574.0,4.0,0.05,2.387056875,54.74599998535156,78.24599997802734,8169.87177464413,1355.046875,14574.0
43,3.8725314140319824,0.0,0.0,0.0004071812061681861,0.0004071812061681861,0.0004071812061681861,3117.070303862567,13906.40869140625,14574.0,4.0,0.05,2.346016875,55.35200000732422,78.63200003173829,8164.842013192759,1355.046875,14574.0
44,3.882446738389822,0.0,0.0,0.00040312678314128193,0.00040312678314128193,0.00040312678314128193,3132.218379064639,13906.40869140625,14574.0,4.0,0.05,2.3064465625,55.78400000732422,78.9660000024414,8225.72321596426,1355.046875,14574.0
45,3.7965653584553647,0.0,0.0,0.00039900738681165594,0.00039900738681165594,0.00039900738681165594,3123.976063433348,13906.40869140625,14574.0,4.0,0.05,2.2662865625,56.33000000488281,79.39800002685547,8319.37614834376,1355.046875,14574.0
46,3.7788844200280995,0.0,0.0,0.0003948248240826858,0.0003948248240826858,0.0003948248240826858,3126.513447193643,13906.40869140625,14574.0,4.0,0.05,2.22644625,56.85600000976562,79.84799997802735,8244.29912851062,1355.046875,14574.0
47,3.78691382591541,0.0,0.0,0.0003905809295646193,0.0003905809295646193,0.0003905809295646193,3130.707006236451,13906.40869140625,14574.0,4.0,0.05,2.182909375,57.526000031738285,80.36799997802734,8227.319948816204,1355.046875,14574.0
48,3.8033444606340847,0.0,0.0,0.0003862775647698542,0.0003862775647698542,0.0003862775647698542,3124.497459476712,13906.40869140625,14574.0,4.0,0.05,2.140476875,58.19400005126953,80.8940000024414,8189.464145223469,1355.046875,14574.0
49,3.7767024498719435,0.0,0.0,0.00038191661729641694,0.00038191661729641694,0.00038191661729641694,3138.96220949836,13906.40869140625,14574.0,4.0,0.05,2.0961678125,58.780000024414065,81.35200002685546,8218.665395667922,1355.046875,14574.0
50,3.73258677812723,0.0,0.0,0.0003775,0.0003775,0.0003775,3127.5523703347767,13906.40869140625,14574.0,4.0,0.05,2.0502309375,59.481999995117185,81.89000000244141,8221.23193895482,1355.046875,14574.0
51,3.732035783620981,0.0,0.0,0.0003730296501549202,0.0003730296501549202,0.0003730296501549202,3122.642389961755,13906.40869140625,14574.0,4.0,0.05,2.0075871875,60.177999997558594,82.31600002929687,8280.112035970275,1355.046875,14574.0
52,3.70812057531797,0.0,0.0,0.0003685075286043662,0.0003685075286043662,0.0003685075286043662,3136.0622332113307,13906.40869140625,14574.0,4.0,0.05,1.9662509375,60.73399994140625,82.808,8232.461260774635,1355.046875,14574.0
53,3.749363367374127,0.0,0.0,0.0003639356189003072,0.0003639356189003072,0.0003639356189003072,3125.4943895446413,13906.40869140625,14574.0,4.0,0.05,1.925283125,61.38399996826172,83.41400002685548,7999.414715674413,1355.046875,14574.0
54,3.7365049307162943,0.0,0.0,0.00035931592643344284,0.00035931592643344284,0.00035931592643344284,3124.3868183554364,13906.40869140625,14574.0,4.0,0.05,1.8860478125,62.03399993896485,83.96400002441406,8268.898821012253,1355.046875,14574.0
55,3.6819306703714223,0.0,0.0,0.00035465047755357104,0.00035465047755357104,0.00035465047755357104,3137.471591427135,13906.40869140625,14574.0,4.0,0.05,1.8447609375,62.67599998779297,84.39000002197265,8007.495113662871,1355.046875,14574.0
56,3.6980275557591367,0.0,0.0,0.00034994131868076525,0.00034994131868076525,0.00034994131868076525,2684.9800439152464,13906.40869140625,14574.0,4.0,0.05,1.803515625,63.2759999609375,84.92400004638672,7684.137071112322,1355.046875,14574.0
57,3.6502890403454122,0.0,0.0,0.00034519051540774615,0.00034519051540774615,0.00034519051540774615,3108.3953192790277,13906.40869140625,14574.0,4.0,0.05,1.7629825,63.96199998535156,85.37400004394532,8200.62859890391,1355.046875,14574.0
58,3.6591708018229556,0.0,0.0,0.00034040015159384477,0.00034040015159384477,0.00034040015159384477,3133.455689307564,13906.40869140625,14574.0,4.0,0.05,1.72485875,64.53199998779297,85.8900000439453,8118.196084084635,1355.046875,14574.0
59,3.6553587913513184,0.0,0.0,0.0003355723284509529,0.0003355723284509529,0.0003355723284509529,3124.6795485500616,13906.40869140625,14574.0,4.0,0.05,1.6889453125,65.01199998779298,86.33799996582032,8280.549152118614,1355.046875,14574.0
60,3.707765872661884,0.0,0.0,0.00033070916362186215,0.00033070916362186215,0.00033070916362186215,3103.716142186684,13906.40869140625,14574.0,4.0,0.05,1.6544065625,65.73799998535156,86.73600001464844,8298.220791776486,1355.046875,14574.0
61,3.620725209896381,0.0,0.0,0.00032581279025139555,0.00032581279025139555,0.00032581279025139555,3145.599896555097,13906.40869140625,14574.0,4.0,0.05,1.6207109375,66.39199998291015,87.1140000390625,8377.13367246615,1355.046875,14574.0
62,3.660818420923673,0.0,0.0,0.0003208853560507401,0.0003208853560507401,0.0003208853560507401,3136.9046164579263,13906.40869140625,14574.0,4.0,0.05,1.5886675,66.95000000488281,87.44999998535157,8353.487599156619,1355.046875,14574.0
63,3.5924254013941836,0.0,0.0,0.0003159290223553894,0.0003159290223553894,0.0003159290223553894,3136.4674009223304,13906.40869140625,14574.0,4.0,0.05,1.5592921875,67.3660000048828,87.82799998535157,8174.990909538841,1355.046875,14574.0
64,3.591859524066632,0.0,0.0,0.0003109459631771107,0.0003109459631771107,0.0003109459631771107,3144.8932711107027,13906.40869140625,14574.0,4.0,0.05,1.5315490625,67.98000002929687,88.19200003417969,8293.859611309173,1355.046875,14574.0
65,3.5795309727008524,0.0,0.0,0.0003059383642503511,0.0003059383642503511,0.0003059383642503511,3135.76137665224,13906.40869140625,14574.0,4.0,0.05,1.505204375,68.37400002929688,88.43600000976562,8134.968468905474,1355.046875,14574.0
66,3.6231016287436852,0.0,0.0,0.00030090842207350257,0.00030090842207350257,0.00030090842207350257,3136.956653158423,13906.40869140625,14574.0,4.0,0.05,1.478608125,68.83399998046875,88.68600003417968,8143.959862391423,1355.046875,14574.0
67,3.543598037499648,0.0,0.0,0.00029585834294544507,0.00029585834294544507,0.00029585834294544507,3147.1249601177774,13906.40869140625,14574.0,4.0,0.05,1.45416375,69.2240000024414,89.06000005859374,8229.471419374979,1355.046875,14574.0
68,3.574667976452754,0.0,0.0,0.0002907903419977909,0.0002907903419977909,0.0002907903419977909,3143.499464432756,13906.40869140625,14574.0,4.0,0.05,1.430531875,69.62999998046875,89.37200005859376,8146.493243231957,1355.046875,14574.0
69,3.5761778262945323,0.0,0.0,0.00028570664222325455,0.00028570664222325455,0.00028570664222325455,3138.9081844688517,13906.40869140625,14574.0,4.0,0.05,1.4082675,69.98399997558593,89.58000003417969,8349.275564727635,1355.046875,14574.0
70,3.5467036412312436,0.0,0.0,0.0002806094735005752,0.0002806094735005752,0.0002806094735005752,3145.239283535314,13906.40869140625,14574.0,4.0,0.05,1.3872246875,70.37200000244141,89.76000003417968,8338.204554055283,1355.046875,14574.0
71,3.5991418545062723,0.0,0.0,0.0002755010716164173,0.0002755010716164173,0.0002755010716164173,3148.9874580631144,13906.40869140625,14574.0,4.0,0.05,1.36729125,70.75799997314454,89.97800005615234,8222.436827385685,1355.046875,14574.0
72,3.5403735545965342,0.0,0.0,0.0002703836772846818,0.0002703836772846818,0.0002703836772846818,3150.7500742435604,13906.40869140625,14574.0,4.0,0.05,1.348793125,71.13799997314453,90.17599997802735,8299.787327922992,1355.046875,14574.0
73,3.449462056159973,0.0,0.0,0.00026525953516365395,0.00026525953516365395,0.00026525953516365395,3142.648076752516,13906.40869140625,14574.0,4.0,0.05,1.3309075,71.41199996826172,90.32799997802735,8268.309390092169,1355.046875,14574.0
74,3.486517933698801,0.0,0.0,0.0002601308928714225,0.0002601308928714225,0.0002601308928714225,3137.293069876052,13906.40869140625,14574.0,4.0,0.05,1.314761875,71.66799997070312,90.49399997802735,8276.252574499522,1355.046875,14574.0
75,3.4396831805889425,0.0,0.0,0.000255,0.000255,0.000255,3143.5396239278816,13906.40869140625,14574.0,4.0,0.05,1.2996078125,71.80599997314454,90.68200000244141,8403.576450373404,1355.046875,14574.0
76,3.5011582924769473,0.0,0.0,0.0002498691071285776,0.0002498691071285776,0.0002498691071285776,3141.8700306355604,13906.40869140625,14574.0,4.0,0.05,1.284725625,72.09799999755859,90.82400002685547,8334.712084389024,1355.046875,14574.0
77,3.490078458419213,0.0,0.0,0.0002447404648363461,0.0002447404648363461,0.0002447404648363461,3134.889795128264,13906.40869140625,14574.0,4.0,0.05,1.2704715625,72.31799994873047,90.9240000024414,8334.536858675656,1355.046875,14574.0
78,3.4625895573542667,0.0,0.0,0.00023961632271531829,0.00023961632271531829,0.00023961632271531829,3142.491285417712,13906.40869140625,14574.0,4.0,0.05,1.257179375,72.58399997314453,91.0840000024414,8263.131033160493,1355.046875,14574.0
79,3.4840425436313334,0.0,0.0,0.0002344989283835827,0.0002344989283835827,0.0002344989283835827,3143.454634730121,13906.40869140625,14574.0,4.0,0.05,1.2445540625,72.71399997070313,91.2240000024414,8148.70396233388,1355.046875,14574.0
80,3.4270332776583157,0.0,0.0,0.00022939052649942492,0.00022939052649942492,0.00022939052649942492,3150.4106121434484,13906.40869140625,14574.0,4.0,0.05,1.2324046875,72.93199999755859,91.3580000024414,8302.211862474347,1355.046875,14574.0
81,3.4507757333608775,0.0,0.0,0.0002242933577767455,0.0002242933577767455,0.0002242933577767455,3159.703565820322,13906.40869140625,14574.0,4.0,0.05,1.2205540625,73.14799997314454,91.44800002685547,8164.874119380729,1355.046875,14574.0
82,3.430201557966379,0.0,0.0,0.00021920965800220922,0.00021920965800220922,0.00021920965800220922,3147.4340246991924,13906.40869140625,14574.0,4.0,0.05,1.209140625,73.42199997314454,91.59600002685546,8363.381031990346,1355.046875,14574.0
83,3.4627098395274234,0.0,0.0,0.0002141416570545549,0.0002141416570545549,0.0002141416570545549,3135.3186983069972,13906.40869140625,14574.0,4.0,0.05,1.1991965625,73.52399997070313,91.68600002685547,8468.191385182636,1355.046875,14574.0
84,3.414943364950327,0.0,0.0,0.00020909157792649746,0.00020909157792649746,0.00020909157792649746,3150.307999067601,13906.40869140625,14574.0,4.0,0.05,1.1893215625,73.68800001708985,91.81200002685547,8208.150176734458,1355.046875,14574.0
85,3.448956067745502,0.0,0.0,0.00020406163574964895,0.00020406163574964895,0.00020406163574964895,3139.799140859045,13906.40869140625,14574.0,4.0,0.05,1.1806515625,73.82999996826172,91.82600002685547,8367.211700926859,1355.046875,14574.0
86,3.4313178887734046,0.0,0.0,0.00019905403682288938,0.00019905403682288938,0.00019905403682288938,3143.10365882522,13906.40869140625,14574.0,4.0,0.05,1.17171375,74.01400001708984,91.94799997314453,8338.378607871615,1355.046875,14574.0
87,3.3700967201819787,0.0,0.0,0.0001940709776446106,0.0001940709776446106,0.0001940709776446106,3156.7376537321475,13906.40869140625,14574.0,4.0,0.05,1.16269515625,74.12800001464844,92.05400005126953,8294.259471430958,1355.046875,14574.0
88,3.400206547517043,0.0,0.0,0.00018911464394925996,0.00018911464394925996,0.00018911464394925996,3152.8638493836693,13906.40869140625,14574.0,4.0,0.05,1.15464328125,74.26399998779297,92.13400005126954,8217.804548297634,1355.046875,14574.0
89,3.403009680601267,0.0,0.0,0.0001841872097486044,0.0001841872097486044,0.0001841872097486044,3141.2589256416227,13906.40869140625,14574.0,4.0,0.05,1.14717609375,74.39399998779297,92.18799999755859,8293.48865169552,1355.046875,14574.0
90,3.4029237307035007,0.0,0.0,0.0001792908363781379,0.0001792908363781379,0.0001792908363781379,3154.3168592132697,13906.40869140625,14574.0,4.0,0.05,1.13949765625,74.53399998535156,92.2399999975586,8257.957532603476,1355.046875,14574.0
91,3.31958597439986,0.0,0.0,0.0001744276715490471,0.0001744276715490471,0.0001744276715490471,3142.5646999132978,13906.40869140625,14574.0,4.0,0.05,1.1323009375,74.67400001220703,92.31799999755859,8169.949752412366,1355.046875,14574.0
92,3.3167612552642822,0.0,0.0,0.00016959984840615532,0.00016959984840615532,0.00016959984840615532,3144.8376059954403,13906.40869140625,14574.0,4.0,0.05,1.12477421875,74.78399998535156,92.37799999755859,8283.518970905232,1355.046875,14574.0
93,3.2961178284425,0.0,0.0,0.00016480948459225397,0.00016480948459225397,0.00016480948459225397,3155.6759193704165,13906.40869140625,14574.0,4.0,0.05,1.11794375,74.84399998535156,92.45199999755859,8263.208196634498,1355.046875,14574.0
94,3.3225218607829166,0.0,0.0,0.00016005868131923479,0.00016005868131923479,0.00016005868131923479,3143.2080887031952,13906.40869140625,14574.0,4.0,0.05,1.11127609375,75.01200001220703,92.52999999755859,8256.815030393074,1355.046875,14574.0
95,3.286915559035081,0.0,0.0,0.00015534952244642894,0.00015534952244642894,0.00015534952244642894,3160.290819077887,13906.40869140625,14574.0,4.0,0.05,1.10535171875,75.11599998779297,92.5259999975586,8189.932681836327,1355.046875,14574.0
96,3.2807500820893507,0.0,0.0,0.0001506840735665572,0.0001506840735665572,0.0001506840735665572,3152.852193848829,13906.40869140625,14574.0,4.0,0.05,1.099199375,75.22199998779297,92.5699999975586,8335.301082282458,1355.046875,14574.0
97,3.261253448633047,0.0,0.0,0.00014606438109969282,0.00014606438109969282,0.00014606438109969282,3143.3837955192453,13906.40869140625,14574.0,4.0,0.05,1.09284671875,75.35799998779297,92.6679999975586,8112.586022187958,1355.046875,14574.0
98,3.2586215551082907,0.0,0.0,0.00014149247139563393,0.00014149247139563393,0.00014149247139563393,3146.661396874317,13906.40869140625,14574.0,4.0,0.05,1.087038125,75.43399998779297,92.76200002197265,8294.295227823464,1355.046875,14574.0
99,3.223506588202256,0.0,0.0,0.0001369703498450797,0.0001369703498450797,0.0001369703498450797,3151.8264466324936,13906.40869140625,14574.0,4.0,0.05,1.08152703125,75.47799998535156,92.80200004638672,8159.527947353577,1355.046875,14574.0
100,3.237487710439242,0.0,0.0,0.00013249999999999994,0.00013249999999999994,0.00013249999999999994,3156.29671884067,13906.40869140625,14574.0,4.0,0.05,1.07620828125,75.61599998535156,92.87400004638671,8284.146241359851,1355.046875,14574.0
101,3.2380772095460157,0.0,0.0,0.00012808338270358313,0.00012808338270358313,0.00012808338270358313,3146.1119787201997,13906.40869140625,14574.0,4.0,0.05,1.07103828125,75.69199998535156,92.90800004638672,8137.725503331511,1355.046875,14574.0
102,3.20041273190425,0.0,0.0,0.0001237224352301459,0.0001237224352301459,0.0001237224352301459,3141.4491027796657,13906.40869140625,14574.0,4.0,0.05,1.0657078125,75.76799998535157,93.01000007080079,8102.091157720364,1355.046875,14574.0
103,3.246377605658311,0.0,0.0,0.00011941907043538072,0.00011941907043538072,0.00011941907043538072,3140.6483906024646,13906.40869140625,14574.0,4.0,0.05,1.06075390625,75.88600001220703,93.04000007080079,8264.767728582789,1355.046875,14574.0
104,3.1959053644767175,0.0,0.0,0.00011517517591731425,0.00011517517591731425,0.00011517517591731425,3147.516443200072,13906.40869140625,14574.0,4.0,0.05,1.0561509375,75.99199998535157,93.07600007080079,8176.075814838756,1355.046875,14574.0
105,3.2047024873586802,0.0,0.0,0.0001109926131883441,0.0001109926131883441,0.0001109926131883441,3142.2242409341607,13906.40869140625,14574.0,4.0,0.05,1.05123953125,76.05599998535156,93.10800004394531,8170.5523002119435,1355.046875,14574.0
106,3.18911349773407,0.0,0.0,0.00010687321685871816,0.00010687321685871816,0.00010687321685871816,3140.642877754255,13906.40869140625,14574.0,4.0,0.05,1.0463590625,76.18200001220703,93.14400004394531,8340.9926095889,1355.046875,14574.0
107,3.140408360041105,0.0,0.0,0.00010281879383181397,0.00010281879383181397,0.00010281879383181397,3147.61050302661,13906.40869140625,14574.0,4.0,0.05,1.0415603125,76.26000001464844,93.22000004394532,8424.832420454879,1355.046875,14574.0
108,3.181127612407391,0.0,0.0,9.883112251157101e-05,9.883112251157101e-05,9.883112251157101e-05,3142.987206412161,13906.40869140625,14574.0,4.0,0.05,1.03760140625,76.29600001220703,93.28600001953124,8413.132618107087,1355.046875,14574.0
109,3.186261012003972,0.0,0.0,9.491195202242423e-05,9.491195202242423e-05,9.491195202242423e-05,3144.868054887787,13906.40869140625,14574.0,4.0,0.05,1.0334959375,76.39600001220703,93.35000004394531,8232.993231062132,1355.046875,14574.0
110,3.180661137287433,0.0,0.0,9.106300144207972e-05,9.106300144207972e-05,9.106300144207972e-05,3089.995849181196,13906.40869140625,14574.0,4.0,0.05,1.0295246875,76.51599998535156,93.36800004394532,8391.600108934841,1355.046875,14574.0
111,3.144358130601736,0.0,0.0,8.728595904747126e-05,8.728595904747126e-05,8.728595904747126e-05,3128.038105671834,13906.40869140625,14574.0,4.0,0.05,1.02535484375,76.51200000976563,93.39400004394531,8346.74373823675,1355.046875,14574.0
112,3.1191953879136305,0.0,0.0,8.358248157422544e-05,8.358248157422544e-05,8.358248157422544e-05,3143.004124552459,13906.40869140625,14574.0,4.0,0.05,1.02149015625,76.63800000976562,93.48000004394531,8113.240401875342,1355.046875,14574.0
113,3.1274952521690955,0.0,0.0,7.995419348996323e-05,7.995419348996323e-05,7.995419348996323e-05,3146.635516526875,13906.40869140625,14574.0,4.0,0.05,1.0177353125,76.69400000976563,93.5120000439453,8335.556517257048,1355.046875,14574.0
